INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../HLS-Verilog/Weight_Loader-Stager/Weight_stager.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  | CtrlAddr   | CtrlDin    CtrlDout   Rd       Wr       CE       RstN     | DbgState         MemReq   DMA_Addr   DbgDone  Seen   IRQ        IRQFlag    IRQData    | MemCtrl    MemIRQ     MemIRQEn   | wl{WLrdy WLstrt WLSel Layer Head Tile} err=Err dma_req=DMAReq dma_done=DMADone dma_addr=DMAAddr
62       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:K_RQ   -  0x20000000 -  1:K_RQ   -  0x20000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
63       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:K_RQ   -  0x20000000 -  1:K_RQ   -  0x20000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
64       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:K_WR   -  0x20000000 -  1:K_WR   -  0x20000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
65       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x20000000 -  1:V      -  0x20000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
66       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x20000000 -  1:V      -  0x20000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
67       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      1  0x30000000 -  1:V      1  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
68       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x30000000 -  1:V      -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
69       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x30000000 -  1:V      -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
70       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x30000000 1  1:V      -  0x30000100 1  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
71       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x30000000 -  1:V      -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
72       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V      -  0x30000000 -  1:V      -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
73       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V_RQ   -  0x30000000 -  1:V_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
74       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V_RQ   -  0x30000000 -  1:V_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
75       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V_RQ   -  0x30000000 -  1:V_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
76       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V_RQ   -  0x30000000 -  1:V_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
77       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:V_WR   -  0x30000000 -  1:V_WR   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
78       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:Q_RQ   -  0x30000000 -  1:Q_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
79       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:Q_RQ   -  0x30000000 -  1:Q_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
80       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:Q_RQ   -  0x30000000 -  1:Q_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
81       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:Q_RQ   -  0x30000000 -  1:Q_RQ   -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
82       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x30000000 -  1:ATT    -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
83       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x30000000 -  1:ATT    -  0x30000100 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
84       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    1  0x40000000 -  1:ATT    1  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
85       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x40000000 -  1:ATT    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
86       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x40000000 -  1:ATT    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
87       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x40000000 1  1:ATT    -  0x40000400 1  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
88       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x40000000 -  1:ATT    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
89       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:ATT    -  0x40000000 -  1:ATT    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
90       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SCL    -  0x40000000 -  1:SCL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
91       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SCL    -  0x40000000 -  1:SCL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
92       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SCL    -  0x40000000 -  1:SCL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
93       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SCL    -  0x40000000 -  1:SCL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
94       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SMX    -  0x40000000 -  1:SMX    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
95       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SMX    -  0x40000000 -  1:SMX    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
96       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SMX    -  0x40000000 -  1:SMX    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
97       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:SMX    -  0x40000000 -  1:SMX    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
98       0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x40000000 -  1:VAL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
99       0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x40000000 -  1:VAL    -  0x40000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
100      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    1  0x50000000 -  1:VAL    1  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
101      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x50000000 -  1:VAL    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
102      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x50000000 -  1:VAL    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
103      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x50000000 1  1:VAL    -  0x50000400 1  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
104      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x50000000 -  1:VAL    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
105      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:VAL    -  0x50000000 -  1:VAL    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
106      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:RQ2    -  0x50000000 -  1:RQ2    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
107      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:RQ2    -  0x50000000 -  1:RQ2    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
108      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:RQ2    -  0x50000000 -  1:RQ2    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
109      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:RQ2    -  0x50000000 -  1:RQ2    -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
110      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
111      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:Q      -  0x00000000 -  3:Q      -  0x00000000 - 
112      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:Q      -  0x00000000 -  3:Q      -  0x00000000 - 
113      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:Q      1  0x10000200 -  3:Q      1  0x10000300 - 
114      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:Q      -  0x10000200 -  3:Q      -  0x10000300 - 
115      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 0 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50000000 -  1:DONE   -  0x50000400 -  2:Q      -  0x10000200 -  3:Q      -  0x10000300 - 
